Unnamed: 0|trans_date_trans_time|cc_num|merchant|category|amt|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|trans_num|merch_lat|merch_long|is_fraud|merch_zipcode|merch_last_update_time|merch_eff_time|cc_bic
3468|2019-01-02 22:55:45+08:00|350810######6005|Pacocha-Bauch|shopping_pos|9.81|Michael|Fisher|M|401 Escobar Port|East Troy|WI|53120|42.8035|-88.4092|9679|Engineer, production|1991-04-11|5b3193069595f23c46ad7a25c04ab6f1|42.053290999999994|-88.216593|0|60192|2012-01-02 22:55:45+08:00|2012-01-02 22:55:45+08:00|APBCUS61
3469|2019-01-02 22:56:21+08:00|417395######4608|Bernhard-Lesch|food_dining|5.47|Stephen|Marshall|M|47144 Roberts Keys|Monmouth Beach|NJ|7750|40.333|-73.9809|3279|Health promotion specialist|1978-10-05|e5e08a8c2c54b1386bae6d130844df73|40.8997|-74.46624399999999|0|07834|2012-01-02 22:56:21+08:00|2012-01-02 22:56:21+08:00|ADMDUS41
3470|2019-01-02 22:58:05+08:00|356383######9446|Botsford PLC|home|49.39|Timothy|Simmons|M|1049 John Ports Suite 057|Newberg|OR|97132|45.3099|-122.9685|28278|Research scientist (physical sciences)|1977-07-17|ba1f790202174dab3b7082773aac0712|44.312734000000006|-123.383756|0|97456|2012-01-02 22:58:05+08:00|2012-01-02 22:58:05+08:00|AIABUS31
3471|2019-01-02 23:00:00+08:00|358379######2580|Auer LLC|personal_care|33.38|Beth|Lambert|F|6447 Johnson Estates Apt. 986|Roosevelt|OK|73564|34.847|-98.9836|551|Amenity horticulturist|1970-09-27|0350915c211d5ad4c490c950c09fe30f|34.825294|-98.094237|0|73029|2012-01-02 23:00:00+08:00|2012-01-02 23:00:00+08:00|CITIUS33CHI
3472|2019-01-02 23:00:24+08:00|490468######0012|Yost, Block and Koepp|misc_pos|3.63|Lisa|Lowe|F|574 David Locks Suite 207|Cottekill|NY|12419|41.8467|-74.1038|722|Comptroller|1990-10-19|7b6eee3b45edc6aa076e4b0c7d851cf8|41.132745|-75.006271|0|18371|2012-01-02 23:00:24+08:00|2012-01-02 23:00:24+08:00|ADMDUS41
3473|2019-01-02 23:00:42+08:00|414923######5790|Bode-Schuster|kids_pets|44.60|Tanner|Carroll|M|494 Burke Ports|Cokeburg|PA|15324|40.1008|-80.0652|632|Dealer|1989-04-08|9a043c29b4c2e8e4d99ae428c2910543|39.325353|-79.80804300000001|0|26425|2012-01-02 23:00:42+08:00|2012-01-02 23:00:42+08:00|""
3474|2019-01-02 23:02:59+08:00|365815####9449|Denesik, Powlowski and Pouros|home|57.64|Brandon|Bridges|M|957 Miller Falls|Apison|TN|37302|35.0149|-85.0164|3730|Occupational therapist|1991-01-28|55c7d141bd59996f31eed552355d2f9f|34.298454|-84.923957|0|30103|2012-01-02 23:02:59+08:00|2012-01-02 23:02:59+08:00|APBCUS61
3475|2019-01-02 23:03:27+08:00|567868##0212|Dooley Inc|shopping_pos|60.39|Dawn|Tucker|F|789 Herring Manors|Houston|TX|77007|29.7736|-95.4034|2906700|Copywriter, advertising|1984-12-16|09b6905c2315aa0f40e4479add57741a|30.621253000000003|-94.900186|0|77335|2012-01-02 23:03:27+08:00|2012-01-02 23:03:27+08:00|""
3476|2019-01-02 23:07:10+08:00|442348######1412|Morissette-Schaefer|personal_care|1.42|Christopher|Ortega|M|5045 Emily Wall|Princeton|IA|52768|41.6858|-90.3706|1426|Agricultural consultant|1957-03-06|da6c033730c27ab0de1309638d5c1857|42.303498|-90.927967|0|52033|2012-01-02 23:07:10+08:00|2012-01-02 23:07:10+08:00|ADMDUS41
3477|2019-01-02 23:08:44+08:00|601160######1604|Fadel-Hilpert|health_fitness|145.80|Robert|Holland|M|431 Tracy Expressway|Milner|GA|30257|33.141|-84.1759|4138|Field seismologist|1969-05-16|5dfa690a4c63f0352f1fae9e659fdfa5|33.941385|-85.09774200000001|0|30153|2012-01-02 23:08:44+08:00|2012-01-02 23:08:44+08:00|""
3478|2019-01-02 23:08:49+08:00|303640####9027|Barrows PLC|shopping_pos|4.14|Samuel|""|M|0005 Morrison Land|Mounds|OK|74047|35.8896|-96.0887|7163|Fitness centre manager|1982-02-05|7c9a0deebf23919c6ad4b2b6ac797c64|36.431532|-96.0444|0|74070|2012-01-02 23:08:49+08:00|2012-01-02 23:08:49+08:00|""
3479|2019-01-02 23:09:37+08:00|465100######3147|Schuppe-Schuppe|food_dining|68.11|Andrea|Lewis|F|43075 Cohen Shoals|Ashford|WA|98304|46.7531|-121.9898|759|Video editor|1956-09-14|52154b677620ee9ab956b3855345b60a|46.193067|-121.231896|0|""|2012-01-02 23:09:37+08:00|2012-01-02 23:09:37+08:00|AIABUS31
3480|2019-01-02 23:12:36+08:00|495792###5498|Schoen Ltd|kids_pets|85.86|Alan|Parsons|M|0547 Russell Ford Suite 574|Kirk|CO|80824|39.6171|-102.4776|207|Network engineer|1955-12-04|7f92f58c8ec70ddfe5b6eb13f7756c3c|40.457621|-102.985376|0|""|2012-01-02 23:12:36+08:00|2012-01-02 23:12:36+08:00|DEUTUS33TRF
3481|2019-01-02 23:13:23+08:00|213154#####1411|Schiller, Blanda and Johnson|home|79.76|Christopher|Sheppard|M|39218 Baker Shoals|Bristow|IN|47515|38.1981|-86.6821|965|Horticultural therapist|1982-02-10|60873a3055a9bfb8220faf8fc23f5802|37.202125|-86.340048|0|42285|2012-01-02 23:13:23+08:00|2012-01-02 23:13:23+08:00|""
3482|2019-01-02 23:15:16+08:00|302704####5985|Turcotte, McKenzie and Koss|entertainment|14.54|Lisa|Lin|F|908 Brooks Brook|Lomax|IL|61454|40.6761|-91.0391|725|Environmental consultant|1972-11-28|a0fbb6e2826b9ca1f8661c41a9d31ae3|39.677197|-91.526262|0|63461|2012-01-02 23:15:16+08:00|2012-01-02 23:15:16+08:00|""
3483|2019-01-02 23:16:06+08:00|357643######3017|Breitenberg-Hermiston|kids_pets|25.19|Jessica|Ward|F|72269 Elizabeth Field Apt. 132|Phoenix|AZ|85020|33.5623|-112.0559|1312922|Contractor|1981-10-24|154b151acbf22f97feade1c9894c32d7|33.841815000000004|-111.05691000000002|0|""|2012-01-02 23:16:06+08:00|2012-01-02 23:16:06+08:00|AIABUS31
3484|2019-01-02 23:17:25+08:00|451282#########1773|Effertz, Welch and Schowalter|entertainment|159.94|Monica|Cohen|F|864 Reynolds Plains|Uledi|PA|15484|39.8936|-79.7856|328|Tree surgeon|1983-07-25|ddc609252e7b3f2eb9db3ed58258826a|40.086256|-79.464567|0|15490|2012-01-02 23:17:25+08:00|2012-01-02 23:17:25+08:00|CITIUS33CHI
3485|2019-01-02 23:18:18+08:00|356072######9375|Witting, Beer and Ernser|home|26.10|Brooke|Smith|F|63542 Luna Brook Apt. 012|Notrees|TX|79759|31.8599|-102.7413|23|Cytogeneticist|1969-09-15|038d9d4ef66adfcc3baab9a1f70a58ad|31.90063|-103.148546|0|79745|2012-01-02 23:18:18+08:00|2012-01-02 23:18:18+08:00|""
3486|2019-01-02 23:18:55+08:00|503848##3379|Altenwerth, Cartwright and Koss|shopping_net|6.36|Gregory|Wallace|M|27203 Darrell Landing|Saint James City|FL|33956|26.529|-82.0916|3776|Sport and exercise psychologist|1976-09-12|ae61a46102d2f9896937229b6c4ba81b|26.074964|-81.193003|0|""|2012-01-02 23:18:55+08:00|2012-01-02 23:18:55+08:00|ACEEUS31
3487|2019-01-02 23:19:24+08:00|223561######3698|Turcotte, Batz and Buckridge|health_fitness|11.67|Melissa|Mcclure|F|2027 Snyder Track|Manville|WY|82227|42.73|-104.7024|241|Educational psychologist|1980-12-16|b437b0223baaf57d620b8f47fb28d662|42.808984|-105.325869|0|82633|2012-01-02 23:19:24+08:00|2012-01-02 23:19:24+08:00|ADMDUS41
3488|2019-01-02 23:19:24+08:00|653965######6894|Feil-Morar|health_fitness|27.94|Samuel|Short|M|23383 Denise Pine Apt. 099|Sacramento|CA|95842|38.6865|-121.3494|757530|Soil scientist|1966-09-19|06e721705ce4ff4d2efb58227cb82a33|38.993188|-121.593659|0|95991|2012-01-02 23:19:24+08:00|2012-01-02 23:19:24+08:00|""
3489|2019-01-02 23:21:22+08:00|455059######6731|Erdman-Ebert|personal_care|87.67|Angela|West|F|9471 Wong Islands|Mansfield|OH|44902|40.7559|-82.5123|92985|Press photographer|1968-05-29|b3dd100093ef37dc47ccffff929f0232|41.600069|-82.80954|0|43440|2012-01-02 23:21:22+08:00|2012-01-02 23:21:22+08:00|AIABUS31
3490|2019-01-02 23:21:47+08:00|357757######6568|Roberts, Ryan and Smith|personal_care|41.73|Debbie|Hughes|F|0182 Owens Burgs Suite 480|Diamond|OH|44412|41.0935|-81.0425|2644|Engineer, biomedical|1983-08-25|99a4c12dad37a840f99b94b48b240c63|41.094159000000005|-82.04136899999999|0|44275|2012-01-02 23:21:47+08:00|2012-01-02 23:21:47+08:00|""
3491|2019-01-02 23:22:22+08:00|451835######0532|Hahn, Bahringer and McLaughlin|personal_care|81.68|Christopher|Gregory|M|9579 Porter Tunnel|Wauchula|FL|33873|27.5517|-81.8074|14742|Teaching laboratory technician|1993-02-26|6ac844c866a8530a83dc128fde8cde47|27.975382|-82.696463|0|33759|2012-01-02 23:22:22+08:00|2012-01-02 23:22:22+08:00|AIABUS31
3492|2019-01-02 23:22:57+08:00|487378######5038|Nienow, Barrows and Romaguera|personal_care|52.12|Elizabeth|Maxwell|F|194 Goodman Fall Apt. 569|Burlington|WA|98233|48.4786|-122.3345|14871|Public house manager|1974-03-10|175d84c57c9d9a329af7624fecc4cf90|49.267392|-123.327308|0|""|2012-01-02 23:22:57+08:00|2012-01-02 23:22:57+08:00|APBCUS61
3493|2019-01-02 23:23:04+08:00|446445###2619|Ernser-Feest|home|41.11|Breanna|Rodriguez|F|118 Cabrera Springs Apt. 105|Lanark Village|FL|32323|29.8826|-84.5964|217|Television production assistant|1990-01-24|9b0342b42df4d2e988b8da9b77968c37|28.927508000000003|-83.691264|0|""|2012-01-02 23:23:04+08:00|2012-01-02 23:23:04+08:00|CITIUS33CHI
3494|2019-01-02 23:24:12+08:00|447684###2112|Torp, Muller and Borer|health_fitness|63.59|Steven|Walters|M|3206 Hall Divide Suite 282|Woodville|AL|35776|34.6689|-86.2296|3395|Editor, commissioning|1979-01-21|e205103565e4adb51d3f4e38503566c5|35.612375|-86.642539|0|37034|2012-01-02 23:24:12+08:00|2012-01-02 23:24:12+08:00|AIABUS31
3495|2019-01-02 23:24:23+08:00|301031####2433|Haag-Blanda|food_dining|78.93|Stephanie|Middleton|F|99736 Rose Shoals Apt. 504|Morrisdale|PA|16858|41.0001|-78.2357|3688|Dispensing optician|1987-10-26|499e44dbea177502e531aea793e3b40e|41.873512|-77.635338|0|16943|2012-01-02 23:24:23+08:00|2012-01-02 23:24:23+08:00|ADMDUS41
3496|2019-01-02 23:25:06+08:00|344709#####3900|Pacocha-Bauch|shopping_pos|85.12|Joanna|""|F|2924 Bobby Trafficway|Sebring|FL|33872|27.4703|-81.4872|50835|Environmental consultant|1986-01-30|f1aea846cf002b470aae552ccd1c7023|26.733457|-82.102841|0|33993|2012-01-02 23:25:06+08:00|2012-01-02 23:25:06+08:00|APBCUS61
3497|2019-01-02 23:25:12+08:00|352840######6457|Howe PLC|entertainment|114.86|Patricia|Leach|F|71309 Martinez Stravenue|Kingsport|TN|37663|36.4715|-82.4834|87124|Warden/ranger|1987-02-14|4cbc3985d9021271886c524b1903631e|37.299123|-83.10293100000001|0|41740|2012-01-02 23:25:12+08:00|2012-01-02 23:25:12+08:00|""
3498|2019-01-02 23:25:35+08:00|213141#####4544|Schiller, Blanda and Johnson|home|85.49|Margaret|""|F|742 Oneill Shore|Florence|MS|39073|32.153|-90.1217|19685|Fine artist|1984-12-24|0de842b1471b01c8a9e2c4ff7bf0cd2c|32.949063|-89.25177099999999|0|""|2012-01-02 23:25:35+08:00|2012-01-02 23:25:35+08:00|""
3499|2019-01-02 23:26:39+08:00|225491######8484|Ritchie, Bradtke and Stiedemann|travel|8.89|Margaret|Gibson|F|382 Williams Stream Suite 197|Scotland|MD|20687|38.0828|-76.3477|313|Insurance underwriter|1976-03-26|66ec3e2105ec99cc987602e97fd6b791|38.366068|-76.173096|0|21626|2012-01-02 23:26:39+08:00|2012-01-02 23:26:39+08:00|ADMDUS41
3500|2019-01-02 23:27:12+08:00|340103#####2564|Connelly PLC|food_dining|35.02|Sophia|Dickson|F|9047 Rodriguez Turnpike|Gibsonville|NC|27249|36.1183|-79.5685|12486|Arboriculturist|1934-02-09|caa86c1f06ee23156a9f925f66b6722e|36.671032|-78.57306|0|23927|2012-01-02 23:27:12+08:00|2012-01-02 23:27:12+08:00|APBCUS61
3501|2019-01-02 23:27:44+08:00|272001######6919|Skiles LLC|home|79.91|Joseph|Murray|M|42933 Ryan Underpass|Manderson|SD|57756|43.3526|-102.5411|1126|Volunteer coordinator|1980-08-18|1fecd50926e284e06567fd3094e25616|44.143349|-103.240482|0|57701|2012-01-02 23:27:44+08:00|2012-01-02 23:27:44+08:00|APBCUS61
3502|2019-01-02 23:28:20+08:00|481083#########4272|Bahringer, Schoen and Corkery|shopping_pos|9.19|Carolyn|Perez|F|433 Blake Roads Suite 967|Wheaton|MO|64874|36.7651|-94.0492|760|Production manager|1985-08-31|e6a28569a9e6e667b531496825db49be|35.859463|-94.422612|0|72749|2012-01-02 23:28:20+08:00|2012-01-02 23:28:20+08:00|DEUTUS33TRF
3503|2019-01-02 23:28:47+08:00|359073######4285|Schaefer, Fay and Hilll|entertainment|125.39|Kimberly|Gonzalez|F|72966 Shannon Pass Apt. 391|Bauxite|AR|72011|34.5091|-92.4828|4074|Scientist, audiological|1975-12-20|d311817db120370dc55921fd93e10de7|34.642336|-93.429751|0|71970|2012-01-02 23:28:47+08:00|2012-01-02 23:28:47+08:00|""
3504|2019-01-02 23:30:14+08:00|345933#####7467|Hyatt, Russel and Gleichner|health_fitness|186.18|Carol|Dillon|F|27479 Reeves Dale|Whaleyville|MD|21872|38.4121|-75.2811|718|Regulatory affairs officer|1985-03-19|2e579c7f97baa0900e30d77fe31145f8|39.225364|-75.922173|0|21651|2012-01-02 23:30:14+08:00|2012-01-02 23:30:14+08:00|CITIUS33CHI
3505|2019-01-02 23:30:22+08:00|180094#####4907|Little, Gutmann and Lynch|shopping_net|4.00|Sharon|Smith|F|17666 David Valleys|Sun City|CA|92585|33.7467|-117.1721|54287|Designer, exhibition/display|1972-09-22|b60b34cf0e626b4f3a451938100cd9dc|34.637971|-116.654867|0|""|2012-01-02 23:30:22+08:00|2012-01-02 23:30:22+08:00|AIABUS31
3506|2019-01-02 23:31:20+08:00|371034#####0716|Schulist Ltd|food_dining|10.40|Jeremy|Jones|M|5758 Yates Center|Vinton|CA|96135|40.0235|-120.7986|128|Education administrator|1966-02-21|662b7ab118be10361a87764177635e47|40.506105|-119.879253|0|""|2012-01-02 23:31:20+08:00|2012-01-02 23:31:20+08:00|DEUTUS33TRF
3507|2019-01-02 23:31:22+08:00|358600######8268|Romaguera Ltd|health_fitness|17.82|Crystal|Fuller|F|000 Jennifer Mills|Issaquah|WA|98027|47.4974|-122.0107|50489|Osteopath|1984-02-29|b110f989328e515a4c32274228a550d9|47.467465999999995|-122.779453|0|98367|2012-01-02 23:31:22+08:00|2012-01-02 23:31:22+08:00|DEUTUS33TRF
3508|2019-01-02 23:31:52+08:00|353691######4647|Gutmann, McLaughlin and Wiza|home|59.79|Michelle|""|F|44864 Melton Vista Suite 310|San Jose|CA|95148|37.3304|-121.7913|973849|Science writer|1955-06-12|6588c45bb56a6eb697cc80f5d7ff11ee|37.75679|-121.623407|0|95391|2012-01-02 23:31:52+08:00|2012-01-02 23:31:52+08:00|ACEEUS31
3509|2019-01-02 23:33:29+08:00|358928######1264|Cronin, Kshlerin and Weber|health_fitness|36.20|Paula|Estrada|F|350 Stacy Glens|Spencer|SD|57374|43.7557|-97.5936|343|Development worker, international aid|1972-03-05|9b41421569bacc413194365ad6ddc4e3|43.265878|-98.092751|0|57330|2012-01-02 23:33:29+08:00|2012-01-02 23:33:29+08:00|APBCUS61
3510|2019-01-02 23:34:13+08:00|470786######6333|Ullrich Ltd|kids_pets|3.70|Susan|Shah|F|9016 Jordan Bypass Apt. 516|Cranks|KY|40820|36.7558|-83.1838|581|Psychologist, counselling|1967-02-04|76802913c8d3d9410a2b0df71efe6fe5|36.432098|-84.07552199999999|0|37766|2012-01-02 23:34:13+08:00|2012-01-02 23:34:13+08:00|ADMDUS41
3511|2019-01-02 23:36:30+08:00|498113###8794|Lubowitz-Walter|kids_pets|40.90|Joseph|Spencer|M|7854 Stephanie Island Suite 788|Holloway|OH|43985|40.0113|-80.9701|128|Child psychotherapist|1946-04-03|f7153361fa30125d44ddb1039ef024c2|39.618963|-81.298516|0|45789|2012-01-02 23:36:30+08:00|2012-01-02 23:36:30+08:00|""
3512|2019-01-02 23:36:45+08:00|365815####9449|Heller PLC|health_fitness|9.38|Brandon|Bridges|M|957 Miller Falls|Apison|TN|37302|35.0149|-85.0164|3730|Occupational therapist|1991-01-28|ac31a8669e10bae03873382dc40823e2|34.389008000000004|-85.017705|0|30733|2012-01-02 23:36:45+08:00|2012-01-02 23:36:45+08:00|ADMDUS41
3513|2019-01-02 23:36:51+08:00|630484##9808|Schmidt-Larkin|home|69.00|Ian|Patton|M|8088 Sherman Radial Suite 689|Helm|CA|93627|36.4992|-120.0936|123|Early years teacher|1973-02-07|c72fc06042a969ca79f4aef2408d448d|36.931399|-119.12083|0|93602|2012-01-02 23:36:51+08:00|2012-01-02 23:36:51+08:00|""
3514|2019-01-02 23:40:23+08:00|359311######0341|Leannon-Nikolaus|travel|7.50|Laura|""|F|6114 Moran Way|Steuben|ME|4680|44.4971|-67.9503|1131|Make|1959-05-10|be53af32ff0b5ccb3e3e9a377e16f467|44.300752|-68.815558|0|04642|2012-01-02 23:40:23+08:00|2012-01-02 23:40:23+08:00|AIABUS31
3515|2019-01-02 23:41:05+08:00|460707######8276|Bins-Tillman|entertainment|38.75|Brenda|Perez|F|033 Tara Brook Suite 523|Coyle|OK|73027|35.8985|-97.2607|1493|Amenity horticulturist|1985-03-21|d58fabcdb185a696040e1649da49cbd9|35.960051|-97.092509|0|74059|2012-01-02 23:41:05+08:00|2012-01-02 23:41:05+08:00|""
3516|2019-01-02 23:42:11+08:00|630423##7322|Lakin, Ferry and Beatty|food_dining|23.71|Stephanie|Gill|F|43039 Riley Greens Suite 393|Orient|WA|99160|48.8878|-118.2105|149|Special educational needs teacher|1978-06-21|3c2f72bde38a86edc3d7c0a509aefdd1|48.281113|-119.026781|0|""|2012-01-02 23:42:11+08:00|2012-01-02 23:42:11+08:00|CITIUS33CHI
3517|2019-01-02 23:42:47+08:00|370818#####0103|Beier-Hyatt|shopping_pos|1.14|John|Davis|M|9670 Monroe Junctions|Rockwood|PA|15557|39.9373|-79.1865|3684|General practice doctor|1976-01-10|af0c497b2efbd4571e6406086bc3b8f1|40.411653|-79.925039|0|15207|2012-01-02 23:42:47+08:00|2012-01-02 23:42:47+08:00|CITIUS33CHI
3518|2019-01-02 23:42:56+08:00|301352####8675|Skiles LLC|home|50.96|Amanda|Williams|F|02018 Gary Key Apt. 911|Independence|MO|64058|39.1412|-94.3515|123373|Engineer, production|1992-11-27|f9f83f9cad03a26150e220eaa9dc572c|39.728784000000005|-93.49938|0|64601|2012-01-02 23:42:56+08:00|2012-01-02 23:42:56+08:00|ADMDUS41
3519|2019-01-02 23:44:21+08:00|359635######8601|Quitzon, Green and Bashirian|shopping_pos|3.40|David|Everett|M|4138 David Fall|Morrisdale|PA|16858|41.0001|-78.2357|3688|Advice worker|1973-05-27|56b647ef49d2f22c704a8eeefe9c2df9|41.529755|-77.528685|0|17727|2012-01-02 23:44:21+08:00|2012-01-02 23:44:21+08:00|""
3520|2019-01-02 23:44:51+08:00|427916###1637|Abernathy and Sons|food_dining|4.80|Lisa|Hendrix|F|35737 Kirby Fall Suite 409|Vanderbilt|PA|15486|40.0246|-79.6955|2303|Physiotherapist|1987-08-16|15c9ceb4a916d6b14e63d8bc80ec0d55|39.145158|-80.44530400000001|0|26378|2012-01-02 23:44:51+08:00|2012-01-02 23:44:51+08:00|AIABUS31
3521|2019-01-02 23:46:11+08:00|375848#####2810|Kutch, Steuber and Gerhold|food_dining|99.45|Dale|Smith|M|25036 Contreras Turnpike Suite 270|Purmela|TX|76566|31.4841|-97.9903|258|Web designer|1943-12-15|043352f359626f7e4779654b47902ad2|32.332439|-97.89469|0|76476|2012-01-02 23:46:11+08:00|2012-01-02 23:46:11+08:00|""
3522|2019-01-02 23:46:22+08:00|499810######3950|Bauch-Blanda|entertainment|22.05|Mary|Pruitt|F|2819 Luke Greens Suite 563|Kansas City|MO|64114|38.9621|-94.5959|545147|Counsellor|1987-11-18|f185d8664cb93f3b2ac889e31f0bc14d|38.421118|-94.352232|0|64720|2012-01-02 23:46:22+08:00|2012-01-02 23:46:22+08:00|""
3523|2019-01-02 23:46:40+08:00|180048#####7117|Kuhic LLC|shopping_net|112.39|Mary|Wall|F|2481 Mills Lock|Plainfield|NJ|7060|40.6152|-74.415|71485|Leisure centre manager|1974-07-19|f823f71af86e543ab8068aefa6dfcf85|40.209571999999994|-73.896898|0|07756|2012-01-02 23:46:40+08:00|2012-01-02 23:46:40+08:00|AIABUS31
3524|2019-01-02 23:46:49+08:00|463495######8648|Gottlieb Group|kids_pets|21.23|Mackenzie|Smith|F|7178 Willis Drive|Hooper|NE|68031|41.6414|-96.5232|1745|Engineer, automotive|1973-12-26|b6d9b156b327956ba6e7401b55943077|41.436458|-96.83658|0|68649|2012-01-02 23:46:49+08:00|2012-01-02 23:46:49+08:00|ACEEUS31
3525|2019-01-02 23:48:56+08:00|465849######0264|White and Sons|home|4.10|Tara|Richards|F|4879 Cristina Station|Keisterville|PA|15449|39.9636|-79.7853|184|Systems developer|1945-11-04|abe5e14597a8af82e1611f54537512aa|40.053125|-80.657863|0|26059|2012-01-02 23:48:56+08:00|2012-01-02 23:48:56+08:00|DEUTUS33TRF
3526|2019-01-02 23:49:47+08:00|411976######0989|Wuckert, Wintheiser and Friesen|home|43.96|Melinda|""|F|1497 West Gateway|Eureka|IL|61530|40.7152|-89.2706|6713|Archivist|1945-08-19|ef2d8f4877f8572c62f1749a7592194b|40.863074|-89.198013|0|61516|2012-01-02 23:49:47+08:00|2012-01-02 23:49:47+08:00|ACEEUS31
3527|2019-01-02 23:52:08+08:00|461331###1966|Ruecker Group|misc_net|843.91|Jason|Murphy|M|542 Steve Curve Suite 011|Collettsville|NC|28611|35.9946|-81.7266|885|Soil scientist|1988-09-15|2f7d497f607396ab669c14c2abe3886f|35.985611999999996|-81.383306|1|28606|2012-01-02 23:52:08+08:00|2012-01-02 23:52:08+08:00|""
3528|2019-01-02 23:54:23+08:00|350150######2469|Bahringer, Bergnaum and Quitzon|home|41.35|Frank|""|M|0611 Stafford Valley Suite 504|Naples|FL|34112|26.1184|-81.7361|276002|Programme researcher, broadcasting/film/video|1979-01-02|a9e77d35dc2c01d13fa25c6c52e0d55c|26.422571|-81.25494599999999|0|""|2012-01-02 23:54:23+08:00|2012-01-02 23:54:23+08:00|""
3529|2019-01-02 23:56:16+08:00|487836######2291|Erdman-Ebert|personal_care|60.13|Tina|Alvarez|F|1976 Tyler Underpass|Early|IA|50535|42.4483|-95.1726|885|Pilot, airline|1949-08-14|ffaf30cd2005fb1b18c94dd6111111c9|42.953149|-95.62649|0|51046|2012-01-02 23:56:16+08:00|2012-01-02 23:56:16+08:00|APBCUS61
3530|2019-01-02 23:56:23+08:00|430248######2074|Lynch Ltd|shopping_pos|3.47|David|Rodriguez|M|821 Solis Points|Muskegon|MI|49440|43.2326|-86.2492|128715|Historic buildings inspector/conservation officer|1995-05-25|9bb179ccd3b584b9f298004ffdffc100|42.371975|-86.55002900000001|0|""|2012-01-02 23:56:23+08:00|2012-01-02 23:56:23+08:00|ADMDUS41
3531|2019-01-02 23:59:24+08:00|445143######6400|Breitenberg-Hermiston|kids_pets|18.35|Cheryl|Morgan|F|7535 Amanda Manors Suite 293|Norman|AR|71960|34.4596|-93.6743|1383|Manufacturing engineer|1999-09-11|33272b1fd829168eb50dd0123f09f043|33.884288|-93.691245|0|71855|2012-01-02 23:59:24+08:00|2012-01-02 23:59:24+08:00|""
3532|2019-01-03 00:00:04+08:00|377026#####1680|Cassin-Harvey|grocery_net|32.31|Jackie|""|F|1898 Parker Fork Apt. 057|Redford|MO|63665|37.3272|-91.0243|241|Investment analyst|1974-10-27|7be1ed853517a112484a8a8c0a2575bc|36.88722|-91.047508|0|63941|2012-01-03 00:00:04+08:00|2012-01-03 00:00:04+08:00|AIABUS31
3533|2019-01-03 00:00:26+08:00|352682######3047|Schultz, Simonis and Little|grocery_pos|136.76|Nathan|Massey|M|5783 Evan Roads Apt. 465|Falmouth|MI|49632|44.2529|-85.01700000000001|1126|Furniture designer|1955-07-06|d3bfb5c60d08b1e0e435ba68cca63b74|44.65159|-85.970519|0|49640|2012-01-03 00:00:26+08:00|2012-01-03 00:00:26+08:00|CITIUS33CHI
3534|2019-01-03 00:00:33+08:00|345389#####1808|Auer-Mosciski|grocery_pos|45.63|Justin|Fowler|M|5569 Phillips Neck Apt. 003|Coffeeville|MS|38922|33.9215|-89.6782|3451|Financial trader|1984-05-19|600029e1f09be6b694d8789c7b13455f|34.129346999999996|-88.924515|0|38850|2012-01-03 00:00:33+08:00|2012-01-03 00:00:33+08:00|DEUTUS33TRF
3535|2019-01-03 00:00:35+08:00|601119######0059|Rowe, Batz and Goodwin|grocery_pos|46.36|Vincent|""|M|06730 Joshua Isle Suite 555|North Brookfield|MA|1535|42.2665|-72.0821|4680|Field seismologist|1986-04-03|bd196cdf93bc06f773633026f7330cbe|42.103045|-71.175535|0|02067|2012-01-03 00:00:35+08:00|2012-01-03 00:00:35+08:00|ADMDUS41
3536|2019-01-03 00:02:50+08:00|659207######9261|Kiehn-Emmerich|grocery_pos|206.07|Amanda|""|F|8425 Daniel Knolls Suite 288|Philadelphia|PA|19154|40.0897|-74.9781|1526206|Commercial horticulturist|1972-05-23|2d3729459195e1a7eddc24d1adce4735|40.53063|-75.641882|0|18031|2012-01-03 00:02:50+08:00|2012-01-03 00:02:50+08:00|AIABUS31
3537|2019-01-03 00:03:57+08:00|601134######0197|Streich, Hansen and Veum|gas_transport|66.61|Samuel|Johnston|M|16285 Jessica Lights|Birmingham|AL|35229|33.4629|-86.7904|493806|Musician|1980-07-12|e5512f07b5c4e41b9fd3dea29f901495|33.70936|-85.95961700000001|0|36271|2012-01-03 00:03:57+08:00|2012-01-03 00:03:57+08:00|""
3538|2019-01-03 00:04:03+08:00|302352####8158|Funk Group|grocery_net|26.45|Kenneth|Doyle|M|8614 Reed Glen|West Harrison|NY|10604|41.0592|-73.7395|11250|Lexicographer|1977-08-16|fc7bd402d6c1a07a72738240217e28b2|41.993933|-72.805503|0|06060|2012-01-03 00:04:03+08:00|2012-01-03 00:04:03+08:00|""
3539|2019-01-03 00:04:23+08:00|653965######6894|Baumbach, Hodkiewicz and Walsh|shopping_pos|3.46|Samuel|Short|M|23383 Denise Pine Apt. 099|Sacramento|CA|95842|38.6865|-121.3494|757530|Soil scientist|1966-09-19|9b7c15f03257d2cee1dec141f69c5df5|39.452521|-121.085829|0|95922|2012-01-03 00:04:23+08:00|2012-01-03 00:04:23+08:00|DEUTUS33TRF
